app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
730,Counter-Strike: Global Offensive,21/08/12,Akcja | Free to Play,Action | Co-op | Competitive | Difficult | FPS | Fast-Paced | First-Person | Military | Moddable | Multiplayer | Online Co-Op | PvP | Realistic | Shooter | Strategy | Tactical | Team-Based | Trading | War | eSports,Od ponad 20 lat Counter-Strike oferuje elitarną rozgrywkę rywalizacyjną ukształtowaną przez miliony graczy z całego świata. A już teraz rozpoczyna się kolejny rozdział w historii CS. Oto Counter-Strike 2.,windows | mac | linux,Karty kolekcjonerskie Steam | Oś czasu Steam | Remote Play na tablecie | Remote Play na telefonie | Remote Play na telewizorze | Statystyki | Warsztat Steam | Wieloosobowa | Wieloplatformowa wieloosobowa | Włączona funkcja Anti-Cheat | Zakupy w aplikacji,0,7271193,1089297,Very Positive,8360490,0.869708952,,4248820,TRUE
359550,Tom Clancy's Rainbow Six® Siege,01/12/15,Action,3D | Action | Co-op | Competitive | Destruction | Difficult | FPS | First-Person | Hero Shooter | Military | Multiplayer | Online Co-Op | PvP | Realistic | Shooter | Strategy | Tactical | Team-Based | War | eSports,"Tom Clancy‘s Rainbow Six® Siege ist ein taktischer, teambasierter Elite-Shooter, bei dem die bessere Planung und Durchführung den Sieg bringt.",windows,Einzelspieler | Koop | Käufe im Spiel | Mehrspieler | Online-Koop | Online-PvP | PvP | Remote Play auf Smartphones | Remote Play auf Tablets | Steam-Sammelkarten | Volle Controllerunterstützung,16.99,1123316,205232,Very Positive,1328548,0.845521577,,1127178,FALSE
440,Team Fortress 2,10/10/07,Action | Free To Play,Action | Cartoon | Cartoony | Class-Based | Co-op | Comedy | Competitive | Crafting | FPS | First-Person | Free to Play | Funny | Hero Shooter | Multiplayer | Online Co-Op | Robots | Shooter | Tactical | Team-Based | Trading,"Nine distinct classes provide a broad range of tactical abilities and personalities. Constantly updated with new game modes, maps, equipment and, most importantly, hats!",windows | mac | linux,Captions available | Commentary available | Cross-Platform Multiplayer | In-App Purchases | Includes level editor | Multi-player | Partial Controller Support | Remote Play on Phone | Remote Play on Tablet | Stats | Steam Achievements | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,0,990978,130730,Very Positive,1121708,0.883454518,92,38824,TRUE
252490,Rust,08/02/18,Action | Adventure | Indie | Massively Multiplayer | RPG,Action | Adventure | Building | Co-op | Crafting | Early Access | FPS | First-Person | Indie | Multiplayer | Nudity | Online Co-Op | Open World | Open World Survival Craft | Post-apocalyptic | PvP | Sandbox | Shooter | Simulation | Survival,"The only aim in Rust is to survive. Everything wants you to die - the island’s wildlife and other inhabitants, the environment, other survivors. Do whatever it takes to last another night.",windows | mac,Co-op | Cross-Platform Multiplayer | In-App Purchases | MMO | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on Tablet | Stats | Steam Achievements | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,27.79,972209,144136,Very Positive,1116345,0.870885792,69,921881,FALSE
4000,Garry's Mod,29/11/06,Casual | Indie | Simulation,Action | Building | Casual | Co-op | Comedy | Exploration | FPS | First-Person | Funny | Indie | Moddable | Multiplayer | Online Co-Op | Physics | PvP | Realistic | Sandbox | Shooter | Simulation | Singleplayer,Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.,windows | mac | linux,Captions available | Co-op | Cross-Platform Multiplayer | Family Sharing | Includes Source SDK | Includes level editor | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,6.99,1068744,35967,Overwhelmingly Positive,1104711,0.967442164,,949746,FALSE
550,Left 4 Dead 2,19/11/09,Action,Action | Adventure | Co-op | FPS | First-Person | Gore | Horror | Local Co-Op | Moddable | Multiplayer | Online Co-Op | Post-apocalyptic | Replay Value | Shooter | Singleplayer | Survival | Survival Horror | Tactical | Team-Based | Zombies,"Set in the zombie apocalypse, Left 4 Dead 2 (L4D2) is the highly anticipated sequel to the award-winning Left 4 Dead, the #1 co-op game of 2008. This co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savannah to New Orleans across five expansive campaigns.",windows | mac | linux,Captions available | Co-op | Commentary available | Family Sharing | Full controller support | Includes Source SDK | Multi-player | Online Co-op | Online PvP | PvP | Remote Play Together | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Timeline | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,7.19,870143,22238,Overwhelmingly Positive,892381,0.975080151,89,674128,FALSE
431960,Wallpaper Engine,16/11/18,Animation & Modeling | Casual | Design & Illustration | Indie | Photo Editing | Utilities,Action | Animation & Modeling | Anime | Cute | Design & Illustration | Early Access | First-Person | Funny | Game Development | Gaming | Horror | Indie | Mature | Memes | NSFW | Photo Editing | Sandbox | Singleplayer | Software | Utilities,Use stunning live wallpapers on your desktop. Animate your own images to create new wallpapers or import videos/websites and share them on the Steam Workshop!,windows,Includes level editor | Steam Achievements | Steam Trading Cards | Steam Workshop,2.79,813993,16223,Overwhelmingly Positive,830216,0.980459302,,768741,FALSE
292030,The Witcher® 3: Wild Hunt,18/05/15,RPG,Action | Action RPG | Adventure | Atmospheric | Choices Matter | Dark | Dark Fantasy | Fantasy | Great Soundtrack | Magic | Mature | Medieval | Multiple Endings | Nudity | Open World | RPG | Sandbox | Singleplayer | Story Rich | Third Person,"Vous incarnez Geralt de Riv, un tueur de monstres. Devant vous s'étend un continent en guerre, infesté de monstres, à explorer à votre guise. Votre contrat actuel ? Retrouver Ciri, l'enfant de la prophétie, une arme vivante capable de changer le monde.",windows,Cartes à échanger Steam | Compat. contrôleurs partielle | Partage familial | Remote Play sur tablette | Remote Play sur télévision | Solo | Steam Cloud | Succès Steam | Workshop Steam,24.99,763833,25209,Overwhelmingly Positive,789042,0.96805113,93,740265,FALSE
381210,Dead by Daylight,14/06/16,Action,Action | Atmospheric | Blood | Co-op | Comedy | Difficult | First-Person | Gore | Horror | Mature | Multiplayer | Online Co-Op | Psychological Horror | Stealth | Strategy | Survival | Survival Horror | Team-Based | Third Person | Violent,"Dead by Daylight is a multiplayer (4vs1) horror game where one player takes on the role of the savage Killer, and the other four players play as Survivors, trying to escape the Killer and avoid being caught and killed.",windows,Co-op | Cross-Platform Multiplayer | Family Sharing | Full controller support | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Steam Achievements | Steam Cloud | Steam Trading Cards,14.99,603528,147480,Very Positive,751008,0.803623929,,543209,FALSE
945360,Among Us,16/11/18,Casual,2D | Action | Aliens | Cartoony | Casual | Co-op | Colorful | Funny | Local Multiplayer | Minigames | Multiplayer | Online Co-Op | Party Game | Psychological | PvP | Sci-fi | Social Deduction | Space | Survival | Top-Down,An online and local party game of teamwork and betrayal for 4-15 players...in space!,windows,Co-op | Cross-Platform Multiplayer | Family Sharing | Full controller support | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on Phone | Remote Play on Tablet,3.99,634405,56649,Very Positive,691054,0.918025219,85,607719,FALSE
218620,PAYDAY 2,13/08/13,Action | RPG,Action | Co-op | Crime | FPS | First-Person | Funny | Great Soundtrack | Gun Customization | Heist | Looter Shooter | Multiplayer | Online Co-Op | PvE | Shooter | Simulation | Singleplayer | Stealth | Strategy | Tactical | Team-Based,"PAYDAY 2 is an action-packed, four-player co-op shooter that once again lets gamers don the masks of the original PAYDAY crew - Dallas, Hoxton, Wolf and Chains - as they descend on Washington DC for an epic crime spree.",windows | linux,Co-op | Family Sharing | Full controller support | In-App Purchases | Multi-player | Online Co-op | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Tracked Controller Support | VR Supported,7.49,588856,68761,Very Positive,657617,0.895439139,79,431380,FALSE
252950,Rocket League®,07/07/15,Acción | Carreras | Deportes | Indie,4 Player Local | Action | Casual | Co-op | Competitive | Fast-Paced | Football (American) | Football (Soccer) | Funny | Great Soundtrack | Indie | Local Co-Op | Local Multiplayer | Multiplayer | Online Co-Op | Racing | Singleplayer | Split Screen | Sports | Team-Based,¡El fútbol se une a los coches una vez más en la esperada continuación basada en la física del querido juego clásico en arenas Supersonic Acrobatic Rocket-Powered Battle-Cars!,windows | mac | linux,Compat. parcial con mando | Coop. a pantalla (com)partida | Cooperativo | Cooperativo en línea | Cromos de Steam | Estadísticas | JcJ | JcJ a pantalla (com)partida | JcJ en línea | Logros de Steam | Multijugador | Multijugador multiplataforma | Pantalla partida/compartida | Préstamo familiar | Remote Play en TV | Remote Play en móvil | Remote Play en tableta | Remote Play Together | Steam Cloud | Steam Workshop | Un jugador,14.99,506976,67051,Very Positive,574027,0.883191906,86,432410,FALSE
242760,The Forest,30/04/18,Action | Adventure | Indie | Simulation,Action | Adventure | Atmospheric | Building | Crafting | Early Access | Exploration | First-Person | Gore | Horror | Indie | Open World | Open World Survival Craft | Realistic | Sandbox | Simulation | Singleplayer | Survival | Survival Horror | Zombies,"As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive in this terrifying first person survival horror simulator.",windows,Co-op | Family Sharing | LAN Co-op | Multi-player | Online Co-op | Partial Controller Support | Single-player | Steam Cloud | Tracked Controller Support | VR Supported,15.49,534505,25154,Overwhelmingly Positive,559659,0.955054774,83,474479,FALSE
236390,War Thunder,15/08/13,Action | Free To Play | Massively Multiplayer | Simulation,Action | Cold War | Combat | Flight | Free to Play | Massively Multiplayer | Military | Modern | Multiplayer | Naval Combat | Realistic | Shooter | Simulation | Tanks | Third Person | Third-Person Shooter | VR | Vehicular Combat | War | World War II,"War Thunder is the most comprehensive free-to-play, cross-platform, MMO military game dedicated to aviation, armoured vehicles, and naval craft, from the early 20th century to the most advanced modern combat units. Join now and take part in major battles on land, in the air, and at sea.",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Full controller support | In-App Purchases | MMO | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on Phone | Remote Play on Tablet | Single-player | Steam Achievements | VR Supported,0,402052,149848,Mostly Positive,551900,0.728487045,81,1892,TRUE
304930,Unturned,07/07/17,Action | Adventure | Casual | Free To Play | Indie,Action | Adventure | Atmospheric | Casual | Co-op | Crafting | FPS | First-Person | Free to Play | Indie | Looter Shooter | Massively Multiplayer | Multiplayer | Open World | Post-apocalyptic | Sandbox | Shooter | Singleplayer | Survival | Zombies,"You're a survivor in the zombie infested ruins of society, and must work with your friends and forge alliances to remain among the living.",windows | mac | linux,Co-op | In-App Purchases | Includes level editor | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on Tablet | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,0,500329,46644,Very Positive,546973,0.914723396,,7619,TRUE
322330,Don't Starve Together,21/04/16,Action | Adventure | Indie | RPG | Simulation | Strategy,2D | Action | Adventure | Atmospheric | Co-op | Crafting | Difficult | Funny | Horror | Indie | Multiplayer | Online Co-Op | Open World | Open World Survival Craft | Roguelike | Sandbox | Singleplayer | Strategy | Survival | Survival Horror,"Fight, Farm, Build and Explore Together in the standalone multiplayer expansion to the uncompromising wilderness survival game, Don't Starve.",windows | mac | linux,Co-op | Family Sharing | Full controller support | In-App Purchases | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Trading Cards | Steam Workshop,10.99,449021,20472,Overwhelmingly Positive,469493,0.956395516,83,319519,FALSE
582010,MONSTER HUNTER: WORLD,09/08/18,Action,Action | Action RPG | Adventure | Atmospheric | Character Customization | Co-op | Difficult | Exploration | Fantasy | Great Soundtrack | Hack and Slash | JRPG | MMORPG | Multiplayer | Open World | RPG | Replay Value | Singleplayer | Souls-like | Third Person,"Welcome to a new world! In Monster Hunter: World, the latest installment in the series, you can enjoy the ultimate hunting experience, using everything at your disposal to hunt monsters in a new world teeming with surprises and excitement.",windows,Co-op | Family Sharing | HDR available | Multi-player | Partial Controller Support | Remote Play on Tablet | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards,49.99,404906,53625,Very Positive,458531,0.883050437,88,283373,FALSE
239140,Dying Light,26/01/15,Action | RPG,Action | Action RPG | FPS | First-Person | Gore | Hack and Slash | Horror | Multiplayer | Online Co-Op | Open World | Open World Survival Craft | Parkour | Post-apocalyptic | PvE | PvP | Stealth | Story Rich | Survival | Survival Horror | Zombies,"First-person action survival game set in a post-apocalyptic open world overrun by flesh-hungry zombies. Roam a city devastated by a mysterious virus epidemic. Scavenge for supplies, craft weapons, and face hordes of the infected.",windows | mac | linux,Co-op | Family Sharing | Full controller support | Includes level editor | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,24.99,404920,20079,Overwhelmingly Positive,424999,0.952755183,87,321169,FALSE
620,Portal 2,18/04/11,Action | Adventure,3D Platformer | Action | Action-Adventure | Adventure | Atmospheric | Co-op | Comedy | Dark Humor | FPS | Female Protagonist | First-Person | Funny | Level Editor | Physics | Platformer | Puzzle | Puzzle Platformer | Sci-fi | Science | Story Rich,The &quot;Perpetual Testing Initiative&quot; has been expanded to allow you to design co-op puzzles for you and your friends!,windows | mac | linux,Captions available | Co-op | Commentary available | Family Sharing | Full controller support | Includes level editor | Multi-player | Online Co-op | Remote Play Together | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Shared/Split Screen | Shared/Split Screen Co-op | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop,7.19,403732,5344,Overwhelmingly Positive,409076,0.986936413,95,338329,FALSE
221100,DayZ,13/12/18,Action | Adventure | Massively Multiplayer,Action | Adventure | Atmospheric | Choose Your Own Adventure | Co-op | FPS | First-Person | Horror | Massively Multiplayer | Multiplayer | Online Co-Op | Open World | Post-apocalyptic | PvP | Sandbox | Shooter | Simulation | Survival | Survival Horror | Zombies,"How long can you survive a post-apocalyptic world? A land overrun with an infected &quot;zombie&quot; population, where you compete with other survivors for limited resources. Will you team up with strangers and stay strong together? Or play as a lone wolf to avoid betrayal? This is DayZ – this is your story.",windows,Co-op | MMO | Multi-player | Online Co-op | Online PvP | PvP | Steam Achievements | Steam Cloud | Steam Workshop | Valve Anti-Cheat enabled,33.99,308024,96464,Mostly Positive,404488,0.761515793,,335318,FALSE
374320,DARK SOULS™ III,11/04/16,Action,Action | Action RPG | Adventure | Atmospheric | Character Customization | Co-op | Dark Fantasy | Difficult | Exploration | Great Soundtrack | Lore-Rich | Multiplayer | Open World | PvP | RPG | Replay Value | Singleplayer | Souls-like | Story Rich | Third Person,"Dark Souls continues to push the boundaries with the latest, ambitious chapter in the critically-acclaimed and genre-defining series. Prepare yourself and Embrace The Darkness!",windows,Co-op | Family Sharing | Full controller support | Multi-player | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Achievements | Steam Trading Cards,39.99,372698,22736,Very Positive,395434,0.94250368,89,251472,FALSE
377160,Fallout 4,09/11/15,RPG,Action | Action RPG | Adventure | Atmospheric | Character Customization | Exploration | FPS | First-Person | Great Soundtrack | Open World | Post-apocalyptic | RPG | Sandbox | Sci-fi | Shooter | Singleplayer | Story Rich | Survival | Third Person | Third-Person Shooter,"Bethesda Game Studios, the award-winning creators of Fallout 3 and The Elder Scrolls V: Skyrim, welcome you to the world of Fallout 4 – their most ambitious game ever, and the next generation of open-world gaming.",windows,Family Sharing | Full controller support | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud,19.99,313723,65185,Very Positive,378908,0.827966155,84,251164,FALSE
322170,Geometry Dash,22/12/14,Action | Indie,2D | Action | Adventure | Arcade | Casual | Character Customization | Colorful | Difficult | Family Friendly | Funny | Great Soundtrack | Indie | Level Editor | Music | Platformer | Precision Platformer | Rhythm | Side Scroller | Singleplayer | Strategy,Jump and fly your way through danger in this rhythm-based action platformer!,windows | mac,Family Sharing | Includes level editor | Partial Controller Support | Remote Play on Phone | Remote Play on Tablet | Single-player | Steam Achievements | Steam Trading Cards,2.79,351929,24744,Very Positive,376673,0.934309069,,346108,FALSE
291550,Brawlhalla,17/10/17,Action | Free To Play | Indie,2D Fighter | 2D Platformer | 4 Player Local | Action | Cartoony | Casual | Co-op | Controller | Family Friendly | Fantasy | Fighting | Free to Play | Indie | Local Co-Op | Local Multiplayer | Multiplayer | Online Co-Op | Platformer | Singleplayer | eSports,"An epic platform fighter for up to 8 players online or local. Try casual free-for-alls, ranked matches, or invite friends to a private room. And it's free! Play cross-platform with millions of players on PlayStation, Xbox, Nintendo Switch, iOS, Android &amp; Steam! Frequent updates. Over sixty Legends.",windows | mac,Co-op | Cross-Platform Multiplayer | Full controller support | Multi-player | Online Co-op | Online PvP | PvP | Remote Play Together | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Trading Cards,0,306767,67355,Very Positive,374122,0.819965145,,2897,TRUE
367520,Hollow Knight,24/02/17,冒险 | 动作 | 独立,2D | Action | Adventure | Atmospheric | Controller | Cute | Dark Fantasy | Difficult | Exploration | Great Soundtrack | Hand-drawn | Indie | Metroidvania | Multiple Endings | Open World | Platformer | Side Scroller | Singleplayer | Souls-like | Story Rich,在《空洞骑士》中打造属于自己的冒险之旅！穿越一个庞大却废弃的属于昆虫与英雄的王国，开启史诗般的冒险旅程。探索幽深的洞穴，与被感染的生物战斗，结识友好又奇异的昆虫，整个游戏都是经典的手绘 2D 风格。,windows | mac | linux,Steam 云 | Steam 成就 | Steam 集换式卡牌 | 单人 | 在平板上远程畅玩 | 在手机上远程畅玩 | 在电视上远程畅玩 | 完全支持控制器 | 家庭共享,10.99,362983,10819,Overwhelmingly Positive,373802,0.97105687,87,332297,FALSE
444090,Paladins®,08/05/18,Action | Adventure | Free To Play | Massively Multiplayer | Strategy,Action | Adventure | Character Customization | Co-op | Colorful | Controller | FPS | Fantasy | First-Person | Free to Play | Funny | Hero Shooter | MOBA | Massively Multiplayer | Multiplayer | Online Co-Op | PvP | Shooter | Strategy | Team-Based,"Paladins is the ultimate fantasy team-based shooter experience, with over 50 customizable Champions fighting in 5v5 action across a diverse Realm of modes and maps!",windows,Cross-Platform Multiplayer | Full controller support | In-App Purchases | Multi-player | Online PvP | PvP | Remote Play on Phone | Remote Play on Tablet | Steam Achievements | Steam Trading Cards,0,293621,51977,Very Positive,345598,0.849602718,83,8882,TRUE
251570,7 Days to Die,13/12/13,Action | Adventure | Indie | RPG | Simulation | Strategy,Action | Base Building | Building | Character Customization | Exploration | FPS | Horror | Multiplayer | Online Co-Op | Open World | Open World Survival Craft | Post-apocalyptic | Procedural Generation | Sandbox | Simulation | Strategy | Survival | Tower Defense | Voxel | Zombies,"7 Days to Die is an open-world game that is a unique combination of first-person shooter, survival horror, tower defense, and role-playing games. Play the definitive zombie survival sandbox RPG that came first. Navezgane awaits!",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Full controller support | Includes level editor | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Achievements | Steam Trading Cards,18.99,300885,40309,Very Positive,341194,0.881859001,,233577,FALSE
960090,Bloons TD 6,17/12/18,Strategy,2D | 3D | Action | Adventure | Cartoony | Casual | Co-op | Cute | Difficult | Family Friendly | Funny | Great Soundtrack | Indie | Multiplayer | Online Co-Op | Sandbox | Singleplayer | Strategy | Survival | Tower Defense,The Bloons are back and better than ever! Get ready for a massive 3D tower defense game designed to give you hours and hours of the best strategy gaming available.,windows,Co-op | Family Sharing | In-App Purchases | Multi-player | Online Co-op | Remote Play on Phone | Remote Play on Tablet | Single-player | Steam Achievements,6.99,322309,8940,Overwhelmingly Positive,331249,0.973011239,,292272,FALSE
289070,Sid Meier’s Civilization® VI,20/10/16,Strategy,4X | Atmospheric | Building | City Builder | Co-op | Grand Strategy | Great Soundtrack | Hex Grid | Historical | Management | Moddable | Multiplayer | Online Co-Op | Simulation | Singleplayer | Strategy | Tactical | Turn-Based | Turn-Based Strategy | War,"Civilization VI is the newest installment in the award winning Civilization Franchise. Expand your empire, advance your culture and go head-to-head against history’s greatest leaders. Will your civilization stand the test of time?",windows | mac | linux,Cross-Platform Multiplayer | Family Sharing | In-App Purchases | LAN PvP | Multi-player | Online PvP | PvP | Remote Play Together | Remote Play on Tablet | Shared/Split Screen | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Trading Cards | Steam Turn Notifications | Steam Workshop,49.99,286163,44565,Very Positive,330728,0.865251808,88,239700,FALSE
648800,Raft,23/05/18,Adventure | Indie | Simulation,Action | Adventure | Base Building | Building | Co-op | Crafting | Early Access | First-Person | Indie | Massively Multiplayer | Multiplayer | Online Co-Op | Open World | Open World Survival Craft | Sandbox | Simulation | Singleplayer | Strategy | Survival | Underwater,"Raft™ throws you and your friends into an epic oceanic adventure! Alone or together, players battle to survive a perilous voyage across a vast sea! Gather debris, scavenge reefs and build your own floating home, but be wary of the man-eating sharks!",windows,Co-op | Family Sharing | Multi-player | Online Co-op | Single-player | Steam Achievements | Steam Cloud,14.99,304582,21313,Very Positive,325895,0.934601635,,277431,FALSE
108600,Project Zomboid,08/11/13,Early Access | Indie | RPG | Simulation,2D | Adventure | Building | Co-op | Crafting | Early Access | Indie | Isometric | Multiplayer | Open World | Open World Survival Craft | Post-apocalyptic | RPG | Realistic | Sandbox | Simulation | Singleplayer | Survival | Survival Horror | Zombies,"Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, massively customisable sandbox and a cute tutorial raccoon await the unwary. So how will you die? All it takes is a bite..",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Single-player | Steam Trading Cards | Steam Workshop,9.99,306482,18929,Very Positive,325411,0.941830485,,246934,FALSE
275850,No Man's Sky,12/08/16,Action | Adventure,Action | Adventure | Atmospheric | Crafting | Exploration | FPS | First-Person | Indie | Multiplayer | Open World | Open World Survival Craft | Procedural Generation | Sandbox | Sci-fi | Simulation | Singleplayer | Space | Space Sim | Survival | VR,No Man's Sky is a game about exploration and survival in an infinite procedurally generated universe.,windows,Co-op | Cross-Platform Multiplayer | Family Sharing | Full controller support | HDR available | Multi-player | Online Co-op | Online PvP | PvP | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Tracked Controller Support | VR Supported,39.99,261643,58994,Very Positive,320637,0.816010005,61,243128,FALSE
72850,The Elder Scrolls V: Skyrim,10/11/11,RPG,Action | Action RPG | Adventure | Atmospheric | Character Customization | Dragons | Epic | Fantasy | First-Person | Great Soundtrack | Lore-Rich | Magic | Medieval | Moddable | Open World | RPG | Sandbox | Singleplayer | Story Rich | Third Person,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop,9.99,299995,16298,Very Positive,316293,0.948471828,94,181015,FALSE
548430,Deep Rock Galactic,28/02/18,Action,Action | Action Roguelike | Atmospheric | Class-Based | Co-op | Combat | Dark | Dwarf | Exploration | FPS | First-Person | Horror | Loot | Looter Shooter | Procedural Generation | PvE | Sci-fi | Shooter | Space | Survival,"Deep Rock Galactic is a 1-4 player co-op FPS featuring badass space Dwarves, 100% destructible environments, procedurally-generated caves, and endless hordes of alien monsters.",windows,Captions available | Co-op | Family Sharing | Full controller support | Multi-player | Online Co-op | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,24.99,304637,8826,Overwhelmingly Positive,313463,0.971843567,85,249916,FALSE
489830,The Elder Scrolls V: Skyrim Special Edition,27/10/16,RPG,Action | Adventure | Atmospheric | Character Customization | Classic | Dragons | Fantasy | Female Protagonist | First-Person | Great Soundtrack | Magic | Moddable | Open World | RPG | Remake | Singleplayer | Stealth | Story Rich | Third Person | Walking Simulator,"Winner of more than 200 Game of the Year Awards, The Elder Scrolls V: Skyrim Special Edition brings the epic fantasy to life in stunning detail. The Special Edition includes the critically acclaimed game and add-ons with all-new features.",windows,Family Sharing | Partial Controller Support | Remote Play on Phone | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud,29.99,283777,26254,Very Positive,310031,0.915318146,74,169694,FALSE
394360,Hearts of Iron IV,06/06/16,Simulation | Strategy,Action | Alternate History | Co-op | Competitive | Diplomacy | Grand Strategy | Historical | Military | Multiplayer | Open World | RTS | Real-Time with Pause | Sandbox | Simulation | Singleplayer | Strategy | Strategy RPG | Tactical | War | World War II,"Victory is at your fingertips! Your ability to lead your nation is your supreme weapon, the strategy game Hearts of Iron IV lets you take command of any nation in World War II; the most engaging conflict in world history.",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Multi-player | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop,34.99,278078,27617,Very Positive,305695,0.90965832,83,220959,FALSE
250900,The Binding of Isaac: Rebirth,04/11/14,Action,2D | Action | Action Roguelike | Atmospheric | Co-op | Dark | Difficult | Dungeon Crawler | Gore | Great Soundtrack | Horror | Indie | Local Co-Op | Pixel Graphics | Procedural Generation | Remake | Replay Value | Roguelike | Roguelite | Singleplayer,"The Binding of Isaac: Rebirth is a randomly generated action RPG shooter with heavy Rogue-like elements. Following Isaac on his journey players will find bizarre treasures that change Isaac’s form giving him super human abilities and enabling him to fight off droves of mysterious creatures, discover secrets and fight his way to safety.",windows | mac | linux,Family Sharing | Full controller support | Multi-player | Remote Play Together | Remote Play on TV | Shared/Split Screen | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,10.99,295640,7618,Overwhelmingly Positive,303258,0.974879476,,273219,FALSE
814380,Sekiro™: Shadows Die Twice,21/03/19,Action | Adventure,Action | Adventure | Assassin | Atmospheric | Dark | Dark Fantasy | Difficult | Gore | Great Soundtrack | Hack and Slash | Ninja | Open World | RPG | Rhythm | Singleplayer | Souls-like | Stealth | Story Rich | Third Person | Violent,"Game of the Year - The Game Awards 2019 Best Action Game of 2019 - IGN Carve your own clever path to vengeance in the award winning adventure from developer FromSoftware, creators of Bloodborne and the Dark Souls series. Take Revenge. Restore Your Honor. Kill Ingeniously.",windows,Family Sharing | Full controller support | Remote Play on TV | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,49.9,287661,14236,Overwhelmingly Positive,301897,0.952844844,88,219721,FALSE
