app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
386870,Playing History 2 - Slave Trade,27/08/15,Adventure | Casual | Indie,Adventure | Casual | Education | Family Friendly | Historical | Illuminati | Indie | Memes | Point & Click | Psychological Horror | Singleplayer | Third Person,"Travel back in time and witness the horrors of slave trade firsthand. You will be working as young slave steward on a ship crossing the Atlantic. You are to serve the captain and be his eyes and ears. What do you do, when you realize that your own sister has been captured by the slave traders?",windows | mac,Family Sharing | Single-player | Steam Achievements | Steam Trading Cards,3.99,152.0,99.0,Mixed,251.0,0.605577689,,126.0,False
514160,18 Wheels of Steel: Across America,26/08/16,Simulation,Automobile Sim | Driving | Simulation,"Drive faster than your competition, haul your cargo across the entire United States and feel the wind in your face as you control your own destiny. Blast the horn and build a career in the fast-paced world of trucking.",windows,Family Sharing | Single-player,6.99,138.0,21.0,Very Positive,159.0,0.867924528,,138.0,False
291650,Pillars of Eternity,26/03/15,RPG,Adventure | Atmospheric | CRPG | Character Customization | Classic | Crowdfunded | Dark Fantasy | Exploration | Fantasy | Great Soundtrack | Indie | Isometric | Kickstarter | Open World | Party-Based RPG | RPG | Real-Time with Pause | Singleplayer | Story Rich | Strategy,"Prepare to be enchanted by a world where the choices you make and the paths you choose shape your destiny. Obsidian Entertainment, the developer of Fallout: New Vegas™ and South Park: The Stick of Truth™, together with Paradox Interactive is proud to present Pillars of Eternity.",windows | mac | linux,Commentary available | Family Sharing | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,22.99,20899.0,2787.0,Very Positive,23686.0,0.882335557,89.0,15162.0,False
537170,4x4 Offroad Racing - Nitro,10/03/17,Racing | Simulation | Sports,Racing | Simulation | Sports,"In &quot;4x4 Offroad Racing Nitro&quot; different courses in the three game modes single race, time trial and competition are waiting for the future race champion, and that is you!!! The rapid offroad races lead you through dusty deserts, slippery ice regions and dense forests during day and night.",windows,Family Sharing | Multi-player | Online PvP | Partial Controller Support | PvP | Remote Play Together | Shared/Split Screen PvP | Single-player | Steam Cloud,7.19,1.0,3.0,4 user reviews,4.0,0.25,,,False
959340,Deconstruction Lab,02/11/18,Action | Early Access | Indie | RPG,Action | Early Access | Gore | Indie | RPG | Violent,"First of all, thank you for viewing this page. This page is produced independently by a 14-year-old boy. This game is currently in beta and there may be unknown bugs that will be fixed in a future release.     This game will be updated every weekend.",windows,Family Sharing | Single-player,0.79,1.0,1.0,2 user reviews,2.0,0.5,,,False
907210,Phantom Thief Celianna,15/11/18,Indie | RPG,Adventure | Anime | Female Protagonist | Funny | Hentai | Indie | JRPG | Mature | Memes | Multiple Endings | Nudity | RPG | RPGMaker | Sexual Content,"From the creators of Treasure Hunter Claire and President Yukino, comes a Stealth Action game where you must dodge traps and enemies to steal the treasures of those who would oppress society.",windows,Family Sharing | Single-player | Steam Cloud,10.29,193.0,111.0,Mixed,304.0,0.634868421,,285.0,False
342490,Shipwreck,13/02/15,Adventure | Free To Play | Indie,Adventure | Free to Play | Indie | Pixel Graphics | RPG | Top-Down,"Shipwreck is a top down adventure game in which you must travel the land, explore dungeons, and defeat monsters to earn safe passage off the island on which you are stranded.",windows | mac | linux,Full controller support | Single-player | Steam Achievements | Steam Trading Cards,1.99,193.0,42.0,Very Positive,235.0,0.821276596,,187.0,False
516460,50 Years,26/08/16,Early Access | Indie | Simulation,Early Access | Indie | Simulation | Strategy,50Year's is the strategy game that you protect clan and nations.,windows,Family Sharing | Single-player,4.79,1.0,1.0,2 user reviews,2.0,0.5,,,False
604000,Like Clay,14/03/17,Adventure | Indie,Adventure | Horror | Indie,"Like Clay is a story driven adventure game with horror elements. Find out what happened to a friend of yours by reading messages and listening to audio files. Search for hidden doors and items, solve light puzzles and survive deadly foes and lethal traps.",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Trading Cards,0.79,100.0,15.0,Very Positive,115.0,0.869565217,,103.0,False
934990,Cute Girls VR,22/09/18,Action | Adventure | Casual | Indie | RPG | Simulation | Sports,Action | Adventure | Anime | Atmospheric | Casual | Female Protagonist | Funny | Horror | Indie | Mature | Nudity | Psychological Horror | RPG | Sexual Content | Simulation | Singleplayer | Sports | Strategy | VR | Visual Novel,Meet cute girls and dance with them to the cool songs. All this inside nice styled locations! Cute girls will let you feel presence of characters like they would be next to you. Prepare for the great party!,windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,6.19,10.0,8.0,Mixed,18.0,0.555555556,,,False
