app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
10,Counter-Strike,01/11/00,Action,1980s | 1990's | Action | Assassin | Classic | Competitive | FPS | First-Person | Military | Multiplayer | Nostalgia | Old School | PvP | Score Attack | Shooter | Strategy | Survival | Tactical | Team-Based | eSports,Play the world's number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your team's success. Your team's success affects your role.,windows | mac | linux,Family Sharing | Multi-player | Online PvP | PvP | Shared/Split Screen PvP | Valve Anti-Cheat enabled,7.19,235403,6207,Overwhelmingly Positive,241610,0.974309838,88,153259,FALSE
20,Team Fortress Classic,01/04/99,Action,1990's | Action | Class-Based | Classic | Co-op | Competitive | FPS | Fast-Paced | First-Person | Funny | Hero Shooter | Mod | Multiplayer | Old School | Online Co-Op | Remake | Retro | Shooter | Team-Based | Violent,"One of the most popular online action games of all time, Team Fortress Classic features over nine character classes -- from Medic to Spy to Demolition Man -- enlisted in a unique style of online team warfare. Each character class possesses unique weapons, items, and abilities, as teams compete online in a variety of game play modes.",windows | mac | linux,Family Sharing | Multi-player | Online PvP | PvP | Remote Play Together | Shared/Split Screen PvP | Valve Anti-Cheat enabled,3.99,7315,1094,Very Positive,8409,0.869901296,,6268,FALSE
30,Day of Defeat,01/05/03,Action,Action | Class-Based | Classic | Co-op | Difficult | FPS | First-Person | Historical | Military | Multiplayer | Old School | Retro | Shooter | Singleplayer | Strategy | Tactical | Team-Based | Violent | War | World War II,"Enlist in an intense brand of Axis vs. Allied teamplay set in the WWII European Theatre of Operations. Players assume the role of light/assault/heavy infantry, sniper or machine-gunner class, each with a unique arsenal of historical weaponry at their disposal. Missions are based on key historical operations.",windows | mac | linux,Family Sharing | Multi-player | Valve Anti-Cheat enabled,3.99,6249,672,Very Positive,6921,0.902904205,79,4146,FALSE
40,Deathmatch Classic,01/06/01,Action,1990's | Action | Arena Shooter | Classic | Co-op | Competitive | Difficult | FPS | Fast-Paced | First-Person | Gore | Multiplayer | Old School | Retro | Sci-fi | Shooter | Singleplayer,"Enjoy fast-paced multiplayer gaming with Deathmatch Classic (a.k.a. DMC). Valve's tribute to the work of id software, DMC invites players to grab their rocket launchers and put their reflexes to the test in a collection of futuristic settings.",windows | mac | linux,Family Sharing | Multi-player | Online PvP | PvP | Remote Play Together | Shared/Split Screen PvP | Valve Anti-Cheat enabled,3.99,2542,524,Very Positive,3066,0.829093281,,2218,FALSE
50,Half-Life: Opposing Force,01/11/99,Action,1990's | Action | Adventure | Aliens | Atmospheric | Classic | Co-op | FPS | First-Person | Gore | Great Soundtrack | Military | Moddable | Puzzle | Retro | Sci-fi | Shooter | Silent Protagonist | Singleplayer | Story Rich,"Return to the Black Mesa Research Facility as one of the military specialists assigned to eliminate Gordon Freeman. Experience an entirely new episode of single player action. Meet fierce alien opponents, and experiment with new weaponry. Named 'Game of the Year' by the Academy of Interactive Arts and Sciences.",windows | mac | linux,Family Sharing | Multi-player | Remote Play Together | Single-player | Valve Anti-Cheat enabled,3.99,22263,1111,Overwhelmingly Positive,23374,0.952468555,,20144,FALSE
60,Ricochet,01/11/00,Action,3D | Action | Classic | Competitive | Conspiracy | Cult Classic | Cyberpunk | FPS | First-Person | Great Soundtrack | Memes | Multiplayer | Old School | Platformer | Psychological Horror | Retro | Sci-fi | Shooter | Space | Sports,"A futuristic action game that challenges your agility as well as your aim, Ricochet features one-on-one and team matches played in a variety of futuristic battle arenas.",windows | mac | linux,Family Sharing | Multi-player | Online PvP | PvP | Valve Anti-Cheat enabled,3.99,4791,1013,Very Positive,5804,0.825465196,,4145,FALSE
70,Half-Life,08/11/98,Action,1990's | Action | Action-Adventure | Adventure | Aliens | Atmospheric | Classic | Difficult | FPS | First-Person | Gore | Moddable | Multiplayer | PvP | Retro | Sci-fi | Shooter | Silent Protagonist | Singleplayer | Story Rich,"Named Game of the Year by over 50 publications, Valve's debut title blends action and adventure with award-winning technology to create a frighteningly realistic world where players must think to survive. Also includes an exciting multiplayer mode that allows you to play against friends and enemies around the world.",windows | mac | linux,Family Sharing | Full controller support | Multi-player | Online PvP | PvP | Remote Play Together | Remote Play on Phone | Remote Play on Tablet | Single-player | Steam Cloud | Valve Anti-Cheat enabled,7.19,129364,4652,Overwhelmingly Positive,134016,0.965287727,96,95770,FALSE
80,Counter-Strike: Condition Zero,01/03/04,Action,Action | Adventure | Atmospheric | Classic | Competitive | Dark | FPS | First-Person | Military | Multiplayer | Old School | Online Co-Op | Open World | Shooter | Simulation | Singleplayer | Strategy | Survival | Tactical | Team-Based,"With its extensive Tour of Duty campaign, a near-limitless number of skirmish modes, updates and new content for Counter-Strike's award-winning multiplayer game play, plus over 12 bonus single player missions, Counter-Strike: Condition Zero is a tremendous offering of single and multiplayer content.",windows | mac | linux,Family Sharing | Multi-player | Single-player | Valve Anti-Cheat enabled,7.19,23316,2220,Very Positive,25536,0.91306391,65,18898,FALSE
130,Half-Life: Blue Shift,01/06/01,Action,1990's | Action | Adventure | Aliens | Atmospheric | Classic | FPS | First-Person | Great Soundtrack | Moddable | Puzzle | Retro | Sci-fi | Shooter | Short | Silent Protagonist | Singleplayer | Story Rich | Violent | Zombies,"Made by Gearbox Software and originally released in 2001 as an add-on to Half-Life, Blue Shift is a return to the Black Mesa Research Facility in which you play as Barney Calhoun, the security guard sidekick who helped Gordon out of so many sticky situations.",windows | mac | linux,Family Sharing | Remote Play Together | Single-player,3.99,15859,1330,Very Positive,17189,0.922624935,71,14830,FALSE
220,Half-Life 2,16/11/04,Action,Action | Adventure | Aliens | Atmospheric | Classic | Dystopian | FPS | First-Person | Great Soundtrack | Horror | Moddable | Multiplayer | Physics | Puzzle | Sci-fi | Shooter | Silent Protagonist | Singleplayer | Story Rich | Zombies,"1998. HALF-LIFE sends a shock through the game industry with its combination of pounding action and continuous, immersive storytelling. Valve's debut title wins more than 50 game-of-the-year awards on its way to being named &quot;Best PC Game Ever&quot; by PC Gamer, and launches a franchise with more than eight million retail units sold...",windows | mac | linux,Captions available | Family Sharing | Full controller support | Includes Source SDK | Remote Play Together | Remote Play on Phone | Remote Play on Tablet | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,7.19,196153,4851,Overwhelmingly Positive,201004,0.975866152,96,159918,FALSE
240,Counter-Strike: Source,01/11/04,Action,Action | Atmospheric | Competitive | Difficult | FPS | First-Person | Military | Moddable | Multiplayer | PvP | Sandbox | Shooter | Simulation | Singleplayer | Strategy | Survival | Tactical | Team-Based | War | eSports,Counter-Strike: Source blends Counter-Strike's award-winning teamplay action with the advanced technology of Source™ technology.,windows | mac | linux,Cross-Platform Multiplayer | Family Sharing | Includes Source SDK | Multi-player | Stats | Steam Achievements | Steam Cloud | Valve Anti-Cheat enabled,7.19,168737,6493,Overwhelmingly Positive,175230,0.962945843,88,120468,FALSE
280,Half-Life: Source,01/06/04,Action,1990's | Action | Adventure | Aliens | Atmospheric | Classic | FPS | First-Person | Gore | Great Soundtrack | Horror | Moddable | Multiplayer | Remake | Sci-fi | Shooter | Silent Protagonist | Singleplayer | Story Rich | Zombies,"Winner of over 50 Game of the Year awards, Half-Life set new standards for action games when it was released in 1998. Half-Life: Source is a digitally remastered version of the critically acclaimed and best selling PC game, enhanced via Source technology to include physics simulation, enhanced effects, and more.",windows | mac | linux,Family Sharing | Remote Play Together | Single-player,0,10811,4767,Mixed,15578,0.693991527,,13549,TRUE
300,Day of Defeat: Source,12/07/10,Action,Action | Class-Based | Classic | FPS | First-Person | Gore | Historical | Massively Multiplayer | Military | Multiplayer | Online Co-Op | Realistic | Shooter | Simulation | Strategy | Tactical | Team-Based | Violent | War | World War II,Valve's WWII Multiplayer Classic - Now available for Mac.,windows | mac | linux,Cross-Platform Multiplayer | Family Sharing | Includes Source SDK | Multi-player | Stats | Steam Achievements | Steam Trading Cards | Valve Anti-Cheat enabled,7.19,20269,1845,Very Positive,22114,0.91656869,80,14840,FALSE
320,Half-Life 2: Deathmatch,01/11/04,Action,Action | Adventure | Arena Shooter | Atmospheric | Co-op | Competitive | FPS | First-Person | Funny | Great Soundtrack | Mod | Moddable | Multiplayer | Old School | Physics | PvP | Sci-fi | Shooter | Singleplayer | Violent,Fast multiplayer action set in the Half-Life 2 universe! HL2's physics adds a new dimension to deathmatch play. Play straight deathmatch or try Combine vs. Resistance teamplay. Toss a toilet at your friend today!,windows | mac | linux,Family Sharing | Includes Source SDK | Multi-player | Valve Anti-Cheat enabled,3.99,11952,1208,Very Positive,13160,0.908206687,,9006,FALSE
360,Half-Life Deathmatch: Source,01/05/06,Action,Action | Adventure | Arena Shooter | Atmospheric | Classic | Competitive | FPS | Fast-Paced | First-Person | Gore | Great Soundtrack | Horror | Multiplayer | Remake | Retro | Sci-fi | Shooter | Singleplayer | Violent,"Half-Life Deathmatch: Source ist eine Neufassung des ersten Mehrspielerspiels im Half-Life-Universum. Es beinhaltet alle klassischen Waffen und meistgespielten Karten, läuft aber nun mit der Source Engine.",windows | mac | linux,Familienbibliothek | Mehrspieler | Valve Anti-Cheat integriert,0,3162,1112,Mostly Positive,4274,0.739822181,,3613,TRUE
400,Portal,10/10/07,Action,3D Platformer | Action | Adventure | Atmospheric | Classic | Comedy | Dark Humor | FPS | Female Protagonist | First-Person | Funny | Physics | Platformer | Puzzle | Puzzle Platformer | Sci-fi | Science | Short | Singleplayer | Story Rich,"Portal™ is a new single player game from Valve. Set in the mysterious Aperture Science Laboratories, Portal has been called one of the most innovative new games on the horizon and will offer gamers hours of unique gameplay.",windows | mac | linux,Captions available | Commentary available | Family Sharing | Full controller support | Includes Source SDK | Includes level editor | Remote Play Together | Remote Play on Phone | Remote Play on Tablet | Single-player | Steam Achievements,7.19,163711,2554,Overwhelmingly Positive,166265,0.98463898,90,142984,FALSE
420,Half-Life 2: Episode Two,10/10/07,Action,Action | Adventure | Aliens | Atmospheric | Classic | Dystopian | Episodic | FPS | First-Person | Great Soundtrack | Horror | Multiplayer | Post-apocalyptic | Puzzle | Sci-fi | Shooter | Silent Protagonist | Singleplayer | Story Rich | Zombies,"Half-Life&reg; 2: Episode Two is the second in a trilogy of new games created by Valve that extends the award-winning and best-selling Half-Life&reg; adventure. As Dr. Gordon Freeman, you were last seen exiting City 17 with Alyx Vance as the Citadel erupted amidst a storm of unknown proportions.",windows | mac | linux,Captions available | Commentary available | Family Sharing | Full controller support | Includes Source SDK | Remote Play Together | Single-player | Stats | Steam Achievements | Steam Cloud,5.79,40443,1219,Overwhelmingly Positive,41662,0.970740723,90,34205,FALSE
440,Team Fortress 2,10/10/07,Action | Free To Play,Action | Cartoon | Cartoony | Class-Based | Co-op | Comedy | Competitive | Crafting | FPS | First-Person | Free to Play | Funny | Hero Shooter | Multiplayer | Online Co-Op | Robots | Shooter | Tactical | Team-Based | Trading,"Nine distinct classes provide a broad range of tactical abilities and personalities. Constantly updated with new game modes, maps, equipment and, most importantly, hats!",windows | mac | linux,Captions available | Commentary available | Cross-Platform Multiplayer | In-App Purchases | Includes level editor | Multi-player | Partial Controller Support | Remote Play on Phone | Remote Play on Tablet | Stats | Steam Achievements | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,0,990978,130730,Very Positive,1121708,0.883454518,92,38824,TRUE
500,Left 4 Dead,17/11/08,Action,Action | Adventure | Atmospheric | Co-op | Competitive | FPS | Female Protagonist | First-Person | Horror | Moddable | Multiplayer | Online Co-Op | Post-apocalyptic | Replay Value | Shooter | Singleplayer | Survival | Tactical | Team-Based | Zombies,"From Valve (the creators of Counter-Strike, Half-Life and more) comes Left 4 Dead, a co-op action horror game for the PC and Xbox 360 that casts up to four players in an epic struggle for survival against swarming zombie hordes and terrifying mutant monsters.",windows | mac,Captions available | Co-op | Commentary available | Family Sharing | Full controller support | Includes Source SDK | Multi-player | Remote Play Together | Remote Play on TV | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Leaderboards | Valve Anti-Cheat enabled,7.19,55750,2125,Overwhelmingly Positive,57875,0.963282937,89,48645,FALSE
550,Left 4 Dead 2,19/11/09,Action,Action | Adventure | Co-op | FPS | First-Person | Gore | Horror | Local Co-Op | Moddable | Multiplayer | Online Co-Op | Post-apocalyptic | Replay Value | Shooter | Singleplayer | Survival | Survival Horror | Tactical | Team-Based | Zombies,"Set in the zombie apocalypse, Left 4 Dead 2 (L4D2) is the highly anticipated sequel to the award-winning Left 4 Dead, the #1 co-op game of 2008. This co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savannah to New Orleans across five expansive campaigns.",windows | mac | linux,Captions available | Co-op | Commentary available | Family Sharing | Full controller support | Includes Source SDK | Multi-player | Online Co-op | Online PvP | PvP | Remote Play Together | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Timeline | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,7.19,870143,22238,Overwhelmingly Positive,892381,0.975080151,89,674128,FALSE
620,Portal 2,18/04/11,Action | Adventure,3D Platformer | Action | Action-Adventure | Adventure | Atmospheric | Co-op | Comedy | Dark Humor | FPS | Female Protagonist | First-Person | Funny | Level Editor | Physics | Platformer | Puzzle | Puzzle Platformer | Sci-fi | Science | Story Rich,The &quot;Perpetual Testing Initiative&quot; has been expanded to allow you to design co-op puzzles for you and your friends!,windows | mac | linux,Captions available | Co-op | Commentary available | Family Sharing | Full controller support | Includes level editor | Multi-player | Online Co-op | Remote Play Together | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Shared/Split Screen | Shared/Split Screen Co-op | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop,7.19,403732,5344,Overwhelmingly Positive,409076,0.986936413,95,338329,FALSE
630,Alien Swarm,19/07/10,Action,Action | Adventure | Aliens | Class-Based | Co-op | Free to Play | Moddable | Multiplayer | Online Co-Op | PvE | Sci-fi | Shooter | Singleplayer | Strategy | Survival | Team-Based | Third Person | Third-Person Shooter | Top-Down | Top-Down Shooter,Co-operative multiplayer game and complete code base available for free.,windows,Captions available | Co-op | Includes level editor | Multi-player | Remote Play Together | Single-player | Stats | Steam Achievements | Steam Cloud,0,20019,1089,Very Positive,21108,0.948408186,77,302,TRUE
730,Counter-Strike: Global Offensive,21/08/12,Akcja | Free to Play,Action | Co-op | Competitive | Difficult | FPS | Fast-Paced | First-Person | Military | Moddable | Multiplayer | Online Co-Op | PvP | Realistic | Shooter | Strategy | Tactical | Team-Based | Trading | War | eSports,Od ponad 20 lat Counter-Strike oferuje elitarną rozgrywkę rywalizacyjną ukształtowaną przez miliony graczy z całego świata. A już teraz rozpoczyna się kolejny rozdział w historii CS. Oto Counter-Strike 2.,windows | mac | linux,Karty kolekcjonerskie Steam | Oś czasu Steam | Remote Play na tablecie | Remote Play na telefonie | Remote Play na telewizorze | Statystyki | Warsztat Steam | Wieloosobowa | Wieloplatformowa wieloosobowa | Włączona funkcja Anti-Cheat | Zakupy w aplikacji,0,7271193,1089297,Very Positive,8360490,0.869708952,,4248820,TRUE
1002,Rag Doll Kung Fu,12/10/05,Indie,2D | 2D Fighter | Action | Fighting | Indie | Intentionally Awkward Controls | Martial Arts | Multiplayer | Physics | Singleplayer,A piece of Steam history - THE FIRST EVER NON VALVE GAME TO APPEAR ON THE STEAM PLATFORM!,windows,Family Sharing | Multi-player | Single-player,5.99,86,28,Mostly Positive,114,0.754385965,69,,FALSE
1200,Red Orchestra: Ostfront 41-45,14/03/06,Action,Action | Atmospheric | Classic | FPS | First-Person | Historical | Military | Multiplayer | Realistic | Shooter | Simulation | Singleplayer | Strategy | Survival | Tactical | Tanks | Team-Based | Violent | War | World War II,"Fight in the theatre of war that changed the world forever. Battle alongside your compatriots on some of the most inhospitable environments of the Eastern Front in Red Orchestra: Ostfront 41-45. Red Orchestra places you in the most realistic WWII first-person multi-player combat to date on the PC, allowing the player to fight through...",windows | mac | linux,Family Sharing | Multi-player | Steam Achievements | Valve Anti-Cheat enabled,3.99,2105,291,Very Positive,2396,0.878547579,81,1400,FALSE
1250,Killing Floor,14/05/09,Action,3D | Action | Bullet Time | Class-Based | Co-op | Dark Comedy | FPS | First-Person | Gore | Horror | Moddable | Multiplayer | Online Co-Op | Shooter | Singleplayer | Survival | Survival Horror | Team-Based | Violent | Zombies,"6-player co-op survival horror at its finest! Free updates, free special events and a ridiculous amount of fun!",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Includes level editor | Multi-player | Single-player | Stats | Steam Achievements | Steam Trading Cards | Steam Workshop | Valve Anti-Cheat enabled,14.99,62849,3123,Overwhelmingly Positive,65972,0.952661735,72,37711,FALSE
1300,SiN Episodes: Emergence,10/05/06,Action,Action | Adventure | Classic | Cyberpunk | Episodic | FPS | First-Person | Futuristic | Gore | Great Soundtrack | Nudity | Old School | Sci-fi | Shooter | Short | Singleplayer,"You are John Blade, commander of HardCorps, an elite security force dedicated to protecting the people of Freeport City. Four years have passed since your first battle with Elexis Sinclaire, a beautiful, brilliant, and ruthless scientist who is out to remake humanity according to her own twisted vision.",windows,Family Sharing | Single-player | Stats,7.19,1007,118,Very Positive,1125,0.895111111,75,769,FALSE
1500,Darwinia,14/07/05,Indie | Strategy,3D | Abstract | Arcade | Colorful | God Game | Indie | Pixel Graphics | Puzzle | PvE | RTS | Real Time Tactics | Sci-fi | Shoot 'Em Up | Singleplayer | Story Rich | Strategy | Stylized | Surreal | Tactical RPG | Wargame,"Combining fast-paced action with strategic battle planning, Darwinia features a novel and intuitive control mechanism, a graphical style ripped from 80's retro classics like Tron and Defender, and a story concerning a tribe of nomadic sprites trapped in a modern 3D world.",windows | mac | linux,Family Sharing | Full controller support | Includes level editor | Single-player | Steam Cloud,7.19,846,210,Very Positive,1056,0.801136364,84,730,FALSE
1510,Uplink,23/08/06,Indie | Strategy,2D | Atmospheric | Cyberpunk | Experimental | Hacking | Immersive Sim | Indie | Perma Death | Programming | Puzzle | Real-Time with Pause | Roguelike | Sci-fi | Simulation | Singleplayer | Story Rich | Strategy | Text-Based | Time Management | Typing,"Play an Uplink Agent who makes a living by hacking into rival computer systems, stealing research data, sabotaging other companies, laundering money, erasing evidence, framing innocent people and constructing the most deadly computer virus ever designed!",windows | mac | linux,Family Sharing | Single-player,6.99,2116,207,Very Positive,2323,0.910891089,75,1676,FALSE
1520,DEFCON,29/09/06,Indie | Strategy,2D | Cold War | Difficult | Diplomacy | Immersive Sim | Management | Military | Multiplayer | Political Sim | RTS | Stealth | Strategy | Strategy RPG | Submarine | Tactical RPG | Top-Down | Tower Defense | War | Wargame | World War II,"Inspired by the 1983 cult classic film, Wargames, DEFCON superbly evokes the tension, paranoia and suspicion of the Cold War era, playing on the fascinating aspects of psychological gameplay that occur during strategic nuclear warfare.",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP | Single-player | Steam Achievements,7.19,3512,519,Very Positive,4031,0.871247829,84,3185,FALSE
1530,Multiwinia,19/09/08,Indie,3D | Action | Action RTS | Battle Royale | Casual | Combat | Multiplayer | Pixel Graphics | Psychedelic | Puzzle | PvP | RTS | Real Time Tactics | Retro | Sci-fi | Singleplayer | Strategy | Tactical RPG | Top-Down | Tower Defense,"Welcome to Multiwinia: Survival of the Flattest the ultimate retro-arcade multiplayer experience! Choose from a selection of six spectacular action-packed game modes, set in one of the most beautiful game environs you will ever set eyes on.",windows | mac,Co-op | Family Sharing | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP | Single-player | Steam Achievements,7.19,470,105,Very Positive,575,0.817391304,76,390,FALSE
1600,Dangerous Waters,07/02/06,Strategy,Action RPG | Cold War | Difficult | Free to Play | Immersive Sim | Military | Multiplayer | Naval | Naval Combat | Parody | Realistic | Sailing | Simulation | Singleplayer | Stealth | Strategy | Submarine | Top-Down | Underwater | War,"S.C.S. - Dangerous Waters allows you total control over multiple air, surface, and submarine platforms in a modern-day naval environment. Take direct control of individual crew stations and also plan and execute combined arms naval strategies from a top-down 'Commanders Eye' perspective.",windows,Family Sharing | Multi-player | Single-player,22.99,284,78,Mostly Positive,362,0.784530387,82,317,FALSE
1610,Space Empires IV Deluxe,07/02/06,Strategy,4X | Sci-fi | Singleplayer | Space | Strategy | Turn-Based | Turn-Based Strategy,"The award-winning Space Empires IV Deluxe is the latest edition in the Space Empires series. A grand strategy title in the space 4X (explore, expand, exploit, and exterminate) genre, Space Empires has already found a place in the heart of strategy gamers everywhere.",windows,Family Sharing | Multi-player | Single-player,6.99,220,38,Very Positive,258,0.852713178,79,229,FALSE
1630,Disciples II: Rise of the Elves ,06/07/06,Strategy,Atmospheric | Classic | Dark Fantasy | Dwarf | Fantasy | Great Soundtrack | Nostalgia | Old School | RPG | Strategy | Turn-Based | Turn-Based Strategy,The award-winning series Disciples introduced a milestone in the game's very successful history; the introduction of a new race: The Elves. The Elven Race added a new dimension to the game and added countless hours of gameplay. Now that series has expanded further with Disciples II: Rise Of The Elves.,windows,Co-op | Family Sharing | Multi-player | Single-player,4.99,1087,163,Very Positive,1250,0.8696,80,1105,FALSE
1640,Disciples II: Gallean's Return,06/07/06,Strategy,Atmospheric | Classic | Dark Fantasy | Fantasy | Gothic | Great Soundtrack | Isometric | Multiplayer | Nostalgia | RPG | Singleplayer | Strategy | Tactical | Turn-Based | Turn-Based Strategy,"Disciples II: Gallean's Return is a compilation edition that includes the base game, Disciples II: Dark Prophecy, plus the two standalone expansions Disciples II: Guardians of the Light and Disciples II: Servants of the Dark.",windows,Co-op | Family Sharing | Multi-player | Single-player,4.99,1199,247,Very Positive,1446,0.829183956,84,1290,FALSE
1670,Iron Warriors: T - 72 Tank Command ,26/07/06,Strategy,Action | Classic | Cold War | Controller | Family Friendly | Fighting | First-Person | Free to Play | Military | Online Co-Op | Realistic | Shooter | Simulation | Singleplayer | Strategy | Tactical | Tanks | Third-Person Shooter | War | Wargame,"The most devastating mechanized armor to ever roll onto a battlefield is brought to life in Iron Warriors: T72-Tank Command. This epic combat simulator allows the player to command an entire platoon of tanks and ALL associated support units, or assume the role of ANY member in a complete tank crew!",windows,Family Sharing | Multi-player | Single-player,3.99,179,108,Mixed,287,0.62369338,56,259,FALSE
1690,Space Empires V,16/10/06,Strategy,4X | Multiplayer | Sci-fi | Singleplayer | Space | Strategy | Turn-Based | Turn-Based Strategy,"Space Empires V is the latest edition in the Space Empires series. This new chapter completely updates the UI and takes the player into a real-time rendered 3D universe. Watch space battles played out in glorious detail and realistic effects. Expand, Explore, Exploit, and Exterminate in a huge living breathing galaxy.",windows,Family Sharing | Multi-player | Single-player,10.99,318,125,Mostly Positive,443,0.717832957,68,389,FALSE
1700,Arx Fatalis,03/04/07,RPG,Action | Action RPG | Adventure | Atmospheric | Classic | Dark Fantasy | Dungeon Crawler | Exploration | Fantasy | First-Person | Horror | Immersive Sim | Inventory Management | Magic | Open World | RPG | Singleplayer | Stealth | Story Rich | Underground,"This critically acclaimed first-person RPG from Arkane Studios takes the player on an amazing journey into the fantasy world of Arx. Arx is wrought with turmoil, brought to the brink of destruction by a violent war.",windows,Family Sharing | Single-player,2.99,,,,,,,,FALSE
1840,Source Filmmaker,10/07/12,Animation & Modeling | Video Production,3D | Animation & Modeling | Anime | Character Customization | Comedy | Difficult | Family Friendly | Free to Play | Funny | Games Workshop | Great Soundtrack | Memes | Moddable | Movie | Sandbox | Singleplayer | Software | Souls-like | Survival Horror | Video Production,"The Source Filmmaker (SFM) is the movie-making tool built and used by us here at Valve to make movies inside the Source game engine. Because the SFM uses the same assets as the game, anything that exists in the game can be used in the movie, and vice versa.",windows,Steam Workshop,0,36229,2744,Very Positive,38973,0.929592282,,228,TRUE
1900,Earth 2160,01/04/06,Strategy,Action | Action RPG | Aliens | Atmospheric | Base Building | Co-op | Futuristic | Historical | Multiplayer | Pixel Graphics | Post-apocalyptic | RTS | Real-Time | Resource Management | Sci-fi | Simulation | Singleplayer | Space | Strategy | Tactical RPG,"After the destruction of the EARTH in 2150, the leaders of the Eurasian Dynasty escaped on board an evacuation fleet. Now they are fighting for the survival of the human species. Their base is one large building comprising of smaller variable parts.",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Multi-player | Single-player | Steam Trading Cards,3.99,965,400,Mostly Positive,1365,0.706959707,73,702,FALSE
1930,Two Worlds Epic Edition,30/04/09,RPG,3D | Action | Action RPG | Adventure | Atmospheric | Character Customization | Co-op | Dark Fantasy | Exploration | Fantasy | Hack and Slash | Magic | Medieval | Multiplayer | Open World | RPG | Sandbox | Singleplayer | Story Rich | Third Person,"... 300 years after Aziraal has been banished, a brother and sister are drawn into the conflict which has flared up between the Orcs and the free world. Kyra, the hero's younger sister, suddenly disappears in mysterious circumstances.«...If my family really belongs to the chosen ones, why then have we always been as poor as church mice?",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Single-player | Steam Trading Cards,6.99,4193,1288,Mostly Positive,5481,0.765006386,65,2420,FALSE
2100,Dark Messiah of Might & Magic,25/10/06,Action | RPG,Action | Action RPG | Adventure | Atmospheric | Classic | Dark Fantasy | Fantasy | First-Person | Gore | Hack and Slash | Immersive Sim | Magic | Medieval | Multiplayer | Multiple Endings | RPG | Singleplayer | Stealth | Story Rich | Swordplay,"Discover a new breed of Action-RPG game powered by an enhanced version of the Source™ Engine by Valve. Set in the Might &amp; Magic® universe, players will experience ferocious combat in a dark and immersive fantasy environment. Swords, Stealth, Sorcery. Choose your way to kill.",windows,Family Sharing | Multi-player | Single-player | Valve Anti-Cheat enabled,4.29,9258,898,Very Positive,10156,0.911579362,72,7844,FALSE
2200,Quake III Arena,03/08/07,Action,1990's | Action | Arena Shooter | Atmospheric | Boomer Shooter | Classic | Competitive | Difficult | FPS | Fast-Paced | First-Person | Gore | Moddable | Multiplayer | Old School | Sci-fi | Shooter | Singleplayer | Violent | eSports,The greatest warriors of all time and space have been summoned to battle for the amusement of an ancient alien race. Wield a variety of guns and power-ups as you fight for glory against ruthless combatants in this fast-paced single-player and multiplayer FPS.,windows,Family Sharing | LAN PvP | Multi-player | Online PvP | PvP | Single-player | Steam Cloud,12.99,3437,151,Overwhelmingly Positive,3588,0.957915273,,3009,FALSE
2210,Quake IV,04/08/11,Action,Action | Adventure | Aliens | Arena Shooter | Atmospheric | Boomer Shooter | Classic | Dark | FPS | Fast-Paced | First-Person | Gore | Horror | Moddable | Multiplayer | Retro | Sci-fi | Shooter | Singleplayer | Violent,"As part of the elite Rhino Squad, you must spearhead Earth’s military invasion of a hostile alien homeworld. But, in this desperate war for humanity’s survival against an unrelenting enemy, you may discover that the only way to defeat them...is to become one of them.",windows,Family Sharing | Multi-player | Single-player | Steam Cloud,12.99,2811,399,Very Positive,3210,0.875700935,81,2520,FALSE
2270,Wolfenstein 3D,03/08/07,Action,1990's | 2.5D | Action | Adventure | Classic | Cult Classic | Difficult | FPS | First-Person | Gore | Great Soundtrack | Moddable | Nostalgia | Old School | Pixel Graphics | Retro | Shooter | Singleplayer | War | World War II,"World War II rages. The Nazis are planning to build an unstoppable, mutant army. On a mission to steal the secret plans, you were captured and imprisoned. Now, a lucky break gives you the chance to escape, but a maze of passages and trigger-happy Nazis stand in your way.",windows,Family Sharing | Single-player | Steam Cloud,2.99,3510,243,Very Positive,3753,0.935251799,,3230,FALSE
